tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Naruto: Shippûden,1,344,Obito to Madara,"Jan 9, 2014",7.8,610,Madara has rescued a dying Obito and tells him about his plans.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,345,Ore wa jigoku ni iru,"Jan 16, 2014",8.5,1500,"Two White Zetsu helps Obito in his rehabilitation, while they explain more about Madara's plan and bring some news regarding Rin and Kakashi.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,346,Yume no sekai,"Jan 23, 2014",8.3,333,"Obito watches in disbelief as Kakashi kills Rin. Unable to accept the harsh reality, Obito decides to carry out Madara's dream so that he can create an ideal world where Rin still exists.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,347,Shinobiyoru kage,"Jan 23, 2014",7.8,275,"Years ago, Yahiko, Nagato, and Konan form the Akatsuki to realize their dream of bringing peace to the Hidden Rain.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,348,"Shinsei: ""Akatsuki""","Jan 30, 2014",8.2,292,"Danzo deliberately misleads Hanzo, telling him that the Akatsuki are attempting to sabotage the peace talks between the Hidden Rain and Stone.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,349,Kokoro o kakusu men,"Feb 6, 2014",7.9,257,"After the end of the Third Great Ninja War, the Leaf Village is divided over who should become the next Hokage. Minato Namikaze is soon appointed as the Fourth Hokage, much to the annoyance of Danzo and Orochimaru",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,350,Minato no shi,"Feb 13, 2014",8.1,279,"Kakashi becomes part of the ANBU Black Ops, an elite team of shinobi who are under the direct command of the Fourth Hokage, Minato Namikaze.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,351,Hashirama saibô,"Feb 20, 2014",7.3,228,"At the Foundation, Kakashi meets a boy who uses Wood Style, a jutsu that only First Hokage Hashirama was capable of using. Kakashi goes to Third Hokage Hiruzen's library to seek answers and discovers records regarding Hashirama's cells.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,352,Nukenin: Orochimaru,"Feb 27, 2014",7.1,226,"Orochimaru is forced to flee the Hidden Leaf after Third Hokage Hiruzen exposes his illegal experiments. Danzo, fearing that Orochimaru's capture would lead to the exposure of his own involvement in the experiments, sends out one of his men to help the rogue ninja.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,353,Orochimaru no jikkentai,"Mar 6, 2014",6.9,216,"While pursuing Orochimaru, Kakashi wanders into a village inhabited by the Iburi Clan, a group of people with the unique ability to turn into smoke. Kakashi is soon captured and learns that the villagers all serve under Orochimaru.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,354,Sorezore no michi,"Mar 6, 2014",7.0,217,"Yukimi leaves the village to see the outside world, taking ""Tenzo"" with her. Kakashi tries to convince the two to return so that he can set a trap to capture Orochimaru, who is after Yukimi's blood. But Yamato, who has grown attached to Yukimi, abandons his original mission to protect his friend.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,355,Nerawareta Sharingan,"Mar 13, 2014",7.3,227,"Danzo orders Tenzo to kill Kakashi and take his Sharingan. Reluctant at first, Tenzo decides to carry out his orders after learning that the Leaf Shinobi has come to be known as ""Kakashi the Friend Killer.""",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,356,Konoha no Shinobi,"Mar 20, 2014",7.4,229,"After being saved by the target he was ordered to kill, Tenzo realizes that the man known as ""Kakashi the Friend Killer"" is someone who values the lives of his comrades more than anyone. No longer wishing to kill Kakashi, Tenzo abandons the mission and returns to the Leaf Village, fully aware that his actions will stir up Danzo's anger.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,357,ANBU no Uchiha,"Apr 3, 2014",7.8,249,"Itachi Uchiha is inducted into Kakashi's unit as the youngest member of the ANBU Black Ops. Itachi's father, Fugaku, is pleased, thinking this will grant the Uchiha access to exclusive, top-secret Leaf intel. But Danzo, who wants intel on the Uchiha, orders Itachi to betray his family and clan by acting as a double agent.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,358,Kûdetâ,"Apr 10, 2014",8.3,323,"Following the aftermath of the Nine-Tails incident, many on the Leaf Council voice suspicions that the Uchiha Clan were behind this tragedy. The Uchiha are then placed under 24-hour surveillance by the ANBU, which causes further tensions to arise.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,359,Sangeki no yoru,"Apr 17, 2014",8.2,272,Kakashi visits the Uchiha District and notices that the community seems more antisocial than the last time he visited. Meanwhile Itachi finds concrete evidence regarding the Uchiha Clan's coup against the Leaf. The fateful moment is fast approaching...,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,360,Tantô Jônin,"Apr 24, 2014",7.7,241,"Hiruzen relieves Kakashi of his ANBU duties and assigns him a new position as a Jonin Leader. Reflecting on his past mistakes, Kakashi decides to use the same test that Minato once used to measure one's teamwork.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,361,Dai nana han,"May 8, 2014",8.1,275,"Hiruzen assigns Kakashi to be in charge of Naruto, Sasuke, and Sakura, three genin that bear a striking resemblance to the former Team Minato.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,362,Kakashi no ketsui,"May 15, 2014",7.7,518,"Kakashi desperately tries to reach out to Obito, but his words fall on deaf ears. Obito instead accuses Kakashi of being trash, which angers Naruto, forcing him to step in and defend his Sensei.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,363,Shinobi rengô-gun no jutsu!,"May 22, 2014",8.0,649,"The barrier is shattered, and Ten Tails appears! With unfathomable power in its attack, it sends shock waves through the air! Kurama takes the lead and tries to go on the offensive, but is helpless against Ten Tails' immense strength. Soon both Kurama and Gyuki exhaust their chakra and fade away.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,364,Tsunagareru mono,"Jun 5, 2014",8.5,1100,"The Allied Shinobi Forces begin their onslaught against Obito and Madara. But Ten Tails suddenly transforms and hurls powerful Tailed Beast Bombs toward distant towns. One after the other, the Tailed Beast Bombs find their targets. The shinobi wonder why Ten Tails is aiming so far away as one of the bombs heads toward HQ!.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,365,Shinobimau mono-tachi,"Jun 12, 2014",8.0,729,"Naruto is overcome with grief over Neji's death, but Hinata's words restore his fighting spirit. Shikaku outlines his final strategy before he dies, in which Nine Tails will send its chakra to increase everyone's strength. United in their cause, Naruto and the shinobi set out to take on Ten Tails, determined that Neji and their comrades will not have died in vain!",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
