tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
One Piece,1,554,Dai Gekitotsu! Mugiwara Ichimi VS 10 Man no Teki,"Jul 1, 2012",9.2,877,The citizens celebrate at the arrival of Luffy and his crew. Jinbe comments on how his plan with the Straw Hat Pirates crew worked. Luffy takes down half of Hody's forces with Haki.,tt0388629
One Piece,1,555,Oowaza Sakuretsu! Zoro Sanji Shutsugeki!,"Jul 8, 2012",7.9,223,"The Straw Hat Pirates begin their attack with Luffy, Zoro and Sanji taking the lead in the fight but mostly it is the latter two of the three who begin showing their new powers and abilities from their two year separation and training.",tt0388629
One Piece,1,556,Hatsu Hirou! Sunny Gou no Himitsu Heiki!,"Jul 15, 2012",7.7,217,The battle rages on between the Straw Hats and the New Fishman Pirates. Sanji and Zoro are competing over who can take down the most fishmen.,tt0388629
One Piece,1,557,Iron Pirate! Franky Shougun Toujou,"Jul 29, 2012",7.6,214,"The battle between the New Fishman Pirates and the Straw Hats continues, with the Straw Hats gaining the upper hand. Seeing this, Daruma decides to join the fight, targeting the Brachio Tank V and collapsing the ground underneath it.",tt0388629
One Piece,1,558,Noah Sekkin! Gyojintou Kaimetsu no Kiki!,"Aug 5, 2012",7.4,214,Luffy and Hody continue their fight with Luffy getting the upper hand with Haki and Hody's attacks being ineffective against Luffy.,tt0388629
One Piece,1,559,Isoge Luffy! Shirahoshi Zettaizetsumei,"Aug 12, 2012",7.3,216,"Shirahoshi begins swimming out to sea in an attempt to lure the ark Noah away and save Fishman Island, while Luffy gets Sanji's help to allow him to reach the ship's chains and stop Hody.",tt0388629
One Piece,1,560,Gekitou Kaishi! Luffy Tai Hody!,"Aug 19, 2012",7.5,220,"Hody takes his trident out of Vander Decken's body and, after a short fight, Decken is defeated. Then Hody goes after Shirahoshi, slicing through Ryuboshi and Manboshi, reaches her with his incomparable underwater speed, and grabs her hair.",tt0388629
One Piece,1,561,Dairansen! Ichimi Tai Shin Gyojin Kaizokudan!,"Aug 26, 2012",7.4,219,Luffy along with the three princes try to protect Shirahoshi against Hody Jones.,tt0388629
One Piece,1,562,Luffy Haiboku!? Hody Fukushuu no Toki,"Sep 2, 2012",7.2,214,"As the Noah falls onto the Fishman Island, Shirahoshi desperately tries to tell Decken to wake up only for Hody to attack her but Manboshi takes the blunt of the attack.",tt0388629
One Piece,1,563,Shougeki no Jijitsu! Hody no Shoutai!,"Sep 9, 2012",7.1,211,"The story goes back before the Noah started falling back to the island. Jinbe and Sanji continue to fight Wadatsumi and Wadatsumi becomes angry and inflates himself, crushing some of his allies unknowingly.",tt0388629
One Piece,1,564,Zero ni! Luffy e no Atsuki Negai!,"Sep 16, 2012",7.4,212,Hody's past is revealed and Luffy continues his fight with him.,tt0388629
One Piece,1,565,Luffy Konshin no Ichigeki! Red Hawk Sakuretsu,"Sep 23, 2012",7.9,230,Brook continues to fight Zeo and reveals his new control over his Yomi Yomi no Mi abilities. Usopp continues to fight Daruma and has set traps for him.,tt0388629
One Piece,1,566,Tsui ni Kecchaku! Hody Saishuu Kessen,"Sep 30, 2012",7.7,210,Hody recovers thanks to the Energy Steroids and manages to overwhelm Luffy and bite him again in the same spot.,tt0388629
One Piece,1,567,Tomare Noah! Kesshi no Elephant Gatling!,"Oct 7, 2012",7.6,219,All of the New Fishman Pirates lie down defeated while the Straw Hat Pirates are relaxing and waiting for Luffy.,tt0388629
One Piece,1,568,Mirai e! Taiyou e to Tsuzuku Michi!,"Oct 14, 2012",7.7,235,"With the Sea Kings having stopped and saved the great ship Noah, Shirahoshi learns a startling secret from the Sea Kings.",tt0388629
One Piece,1,569,Akasareta Himitsu: Kodai Heiki no Shinjitsu,"Oct 21, 2012",7.5,220,"As the whole Fishman Island celebrates the capture and defeat of Hody and the New Fishman Pirates by the Straw Hats, who make their own plans to leave Fishman Island soon.",tt0388629
One Piece,1,570,Okashizuki! Yonkou Big Mom,"Nov 4, 2012",8.0,221,"The rest of the Straw Hats are waiting for Luffy, Zoro, and Sanji to return the treasure from Caribou. They find Caribou easily with all the treasure.",tt0388629
One Piece,1,571,Z no Yabou Hen: Luffy VS Shuzo!,"Nov 4, 2012",6.8,209,Shuzo orders his men to be launched at the island like torpedoes and sacrifice themselves for him.,tt0388629
One Piece,1,572,Zento Tanan: Shin Sekai ni Machiukeru Wana,"Nov 11, 2012",7.7,208,"The Minister of the Right was thanking the Straw Hats for saving Fishman Island, when suddenly he got a report that the Tamate Box is gone and is in the hands of Baron Tamago and Pekoms.",tt0388629
One Piece,1,573,Tsui ni Shukkou! Sayonara Gyojin-tou,"Nov 18, 2012",7.6,213,The mermaids and Keimi from the Mermaid Cafe ask Madam Shyarly if they can say good bye to the Straw Hats. Madam Shyarly says that her prediction that Luffy will destroy Fishman Island was wrong since they defeated Hody and his Pirates.,tt0388629
One Piece,1,574,Shin Sekai e! Saikyou no Umi o Mezashite,"Nov 25, 2012",7.6,215,The Straw Hats are Heading into the New World.,tt0388629
One Piece,1,575,Ichimi Kyougaku! Aratanaru Kaigun Gensui!,"Nov 28, 2012",8.1,233,King Neptune talks about the Ancient Weapons with Shirahoshi and Nico Robin while Caribou listens and makes his way to Shirahoshi's room.,tt0388629
One Piece,1,576,Z no Yabou Hen: Chiisana Kyojin Lily!,"Dec 2, 2012",7.2,192,The Straw Hats find themselves in a middle of an infamous sea in the New World known for its mirages and outrageous weather patterns.,tt0388629
One Piece,1,577,Z no Yabou Hen: Nazo no Saikyou Gundan Toujou!,"Dec 9, 2012",7.2,191,"Nami creates a plan for the Straw Hats to rescue Lily's father, Panz Fry. Chopper, Robin, Brook, and Luffy are the diversion group while Usopp, Sanji, Zoro, and Lily are in the submarine.",tt0388629
One Piece,1,578,Z no Yabou Hen: Kesshi no Dai Dasshutsu Sakusen!,"Dec 16, 2012",7.1,192,"Luffy and Zoro face off against Shuzo and Momonga. The Straw Hats, Lily, and her father manage to escape with a Coup de Burst and the anchor connected to the Thousand Sunny.",tt0388629
One Piece,1,579,Jouriku! Moeru Shima Punk Hazard,"Jan 8, 2013",7.7,227,"The Straw Hats have arrived at a volcanic island that does not show on the New World Log Pose. Luffy in his enthusiasm votes to go to the island, though most of the crew were reluctant to go because of the sea of fire blocking their way.",tt0388629
One Piece,1,580,Shakunetsu no Tatakai! Luffy Tai Kyodai Ryuu!,"Jan 13, 2013",7.5,221,"Luffy and Zoro start fighting the dragon, which is shown to be able to speak and breathe fire.",tt0388629
One Piece,1,581,Ichimi Souzen! Shougeki no Kubi dake Samurai Toujou!,"Jan 20, 2013",7.3,219,"Luffy, Zoro, Usopp, and Robin are standing near the dead dragon that Zoro killed and Luffy is trying to pull out the man who is stuck in the dragon's body.",tt0388629
One Piece,1,582,Kyougaku! Tsui ni Akasareru Shima no Himitsu,"Jan 27, 2013",7.4,216,"Franky, Sanji, Nami and Chopper are surprised that the samurai is still alive after being cut.",tt0388629
One Piece,1,583,Kodomo-tachi o Sukue! Ichimi Sentou Kaishi,"Feb 3, 2013",7.2,216,"Nami's group escaped the prison cell and end up in the Biscuits Room, where they find giant children.",tt0388629
One Piece,1,584,Kenjutsu Shoubu: Brook Tai Nazo no Doutai Samurai,"Feb 10, 2013",7.6,209,"At the lake, Luffy's group have been attacked by Brownbeard and his centaur unit who's job was to intercept and eliminate any obvious intruders.",tt0388629
One Piece,1,585,Shichibukai! Trafalgar Law,"Feb 17, 2013",7.8,223,"Chopper and Nami, leading the children stumble upon a room with people frozen in it. Franky, Sanji and the samurai start to make their way towards Nami and Chopper. Luffy, Zoro, Usopp and Robin get attacked by the centaurs.",tt0388629
One Piece,1,586,Dai Pinch: Luffy Gokkan no Mizuumi ni Shizumu,"Mar 3, 2013",7.8,217,"Luffy, Zoro, Usopp and Robin try to get to the ice side of Punk Hazard but their ship gets capsized by Brownbeard. As Brownbeard's troop prepares attack them again, Zoro gets ready to destroy their bullets but gets dragged down by sharks.",tt0388629
One Piece,1,587,Gekitotsu! Law VS Smoker Chuujou,"Mar 17, 2013",8.3,263,"Law was going to to cut up Tashigi into little pieces but Smoker saved her and started fighting against Law. Luffy, Zoro, Robin and Usopp are riding on top of Brownbeard after defeating him and his centaurs.",tt0388629
One Piece,1,588,2 Nenburi no Saikai! Luffy to Law,"Mar 24, 2013",7.8,215,Tashigi tries to see what happened in the fight. Luffy's group sees the flying warship. Luffy sees Law and thanks him for saving him two years ago. Law says that they aren't friends and Luffy agrees since they were both after One Piece.,tt0388629
One Piece,1,589,Sekai Saiaku Kyoufu no Kagakusha Caesar,"Mar 31, 2013",7.4,207,The G-5 Marines discussed if Caesar Clown was probably behind the unusual events at the island and that the child abduction cases in that area may have been real.,tt0388629
One Piece,1,590,Jijou Saikyou Colabo VS Umi no Taishokukan,"Apr 7, 2013",5.9,255,"Featured characters of One Piece, Toriko, and Dragon Ball Z enter the IGO tournament in order to gain the Carat meat, which is said to be the most tasteful in the world. However, it leads in a tie between Goku, Toriko, and Luffy.",tt0388629
One Piece,1,591,Chopper Gekido Master Hidounaru Jikken,"Apr 14, 2013",7.5,211,"The children and the Straw Hat Pirates are in a cave with Brownbeard tied up talking about the Master. Zoro, Sanji and Brook go to look for Kin'emon, who had gone to look for his torso.",tt0388629
One Piece,1,592,Ichimi Massatsu! Densetsu no Koroshiya Raishuu!,"Apr 21, 2013",7.2,211,"Yeti Cool Brothers make their way to the destroyed lab where the Straw Hats and the children are. Monet tells Caesar Clown about Law having some relation to Luffy, which makes Caesar mistrust Law until Law reassures him.",tt0388629
One Piece,1,593,Nami o Sukue! Luffy Yukiyama no Tatakai,"Apr 28, 2013",7.7,208,Chopper tells the others that Nami in Franky's body was kidnapped by the Yeti Cool Brothers. Franky in Chopper's body takes a Rumble Ball. Luffy and Franky go after the Yeti Cool Brothers to save Nami and defeat them.,tt0388629
One Piece,1,594,Kessei! Luffy-Law Kaizoku Doumei!,"May 5, 2013",7.8,216,"Luffy and Law agree on an alliance; the rest of the Straw Hat Pirates disapprove while Nico Robin approves, even if she warns Luffy about a possible betrayal in a pirate alliance.",tt0388629
One Piece,1,595,Master o Toraero: Kaizoku Doumei Sakusen Kaishi!,"May 12, 2013",7.5,208,"Zoro, Sanji and Brook are trying to find the samurai and remember what happened to them. They had been knocked out by the Yeti Cool Brothers, who used a gas that makes people drunk.",tt0388629
One Piece,1,596,Zenmetsu no Kiki: Shi no Monster Hirai,"May 19, 2013",7.5,209,Luffy declares that he will capture Caesar. Law will distract Monet while Chopper finds an antidote for drug.,tt0388629
One Piece,1,597,Dai-Gekisen: Caesar Shin no Nouryoku Hatsudou!,"May 26, 2013",8.0,208,"Sanji, Kin'emon, Brook and Zoro see Smiley. Brook talks about a story of a creature called Slime which melts the clothes of women, making everyone act perverted except for Zoro, who points out that the slime is killing the fish in the lake.",tt0388629
One Piece,1,598,Honoo Kirisaku Samurai! Kitsunebi no Kin'emon!,"Jun 2, 2013",7.6,207,Law's heart is crushed by the mysterious man named Vergo who was sent along with Monet to watch over Caesar.,tt0388629
One Piece,1,599,Shougeki! Nazo no Otoko Vergo no Shoutai!,"Jun 9, 2013",7.6,210,Law gets beaten up by Vergo. Yarisugi tells the parents of the missing children that they are dead. Caesar takes the children from Usopp and Nami.,tt0388629
One Piece,1,600,Kodomo-tachi o Mamore! Semaru Master no Ma no Te,"Jun 16, 2013",7.4,211,"As Luffy and Law remain captives in Caesar's lab along with the others who were captured, Caesar Clown goes to retrieve the children from the remaining Straw Hat Pirates.",tt0388629
One Piece,1,601,Shin Sekai Gekishin: Caesar Akumu no Jikken,"Jun 23, 2013",7.5,208,"G-5 Marine soldiers try to break into the lab. Meanwhile, Mocha starts to doubt Caesar and his subordinates.",tt0388629
One Piece,1,602,Shijou Saiaku no Satsuriku Heiki! Shinokuni,"Jun 30, 2013",7.6,205,"Smiley eats the candy and begins its transformation, wreaking havoc on Punk Hazzard.",tt0388629
One Piece,1,603,Hangeki Kaishi! Luffy-Law Daidasshutsu,"Jul 7, 2013",7.8,206,"As the Underworld Brokers watch the video feed of the captive Straw Hats and Marines, Eustass Kid and Killer decided to ignore it for more important matters, such as forming alliances.",tt0388629
One Piece,1,604,Mezase R-tou! Kaizoku Doumei Kaishingeki!,"Jul 14, 2013",7.6,203,"Although they made it into the lab, the Straw Hat Pirates left a large hole in the side of it, allowing Shinokuni to spread.",tt0388629
One Piece,1,605,Tashigi no Namida: G-5 Kesshi no Toppa Sakusen,"Jul 21, 2013",7.5,211,"Caesar Clown orders the passage between building A and B to be closed, allowing Shinokuni to kill the intruders.",tt0388629
One Piece,1,606,Uragiri no Chuujou! Kichiku no Vergo,"Jul 28, 2013",7.5,211,"After getting through the gates and thinking they're safe, G-5 Marines get a surprise visit from Vice Admiral Vergo.",tt0388629
One Piece,1,607,Hakunetsu no Gekisen: Luffy VS Caesar,"Aug 11, 2013",8.1,214,"Luffy finally reaches Caesar and attacks him, while Smoker leaves in order to find Vergo.",tt0388629
One Piece,1,608,Yami no Kuromaku! Doflamingo Ugoku!,"Aug 18, 2013",7.6,211,"Law walks into the SAD room, Vergo speaks with Doflamingo about Law while Baby 5 attacks him.",tt0388629
One Piece,1,609,Luffy Toushi!? Kyoufu no Yukionna Monet!,"Aug 25, 2013",7.6,207,"Chopper uses Monster Point, trying to prevent the children from taking more candy. Luffy faces Monet and gets trapped but manages to make a hole in the floor and escape.",tt0388629
One Piece,1,610,Butsukaru Kobushi! Futari no Chuujou no Tatakai,"Sep 1, 2013",7.5,211,"Smoker and Vergo begin their fight in the SAD Room. At the same time, Sanji, Tashigi, and the G-5 Marines are running through the battle-torn B-block when a gas tank explodes, causing Shinokuni to get in.",tt0388629
One Piece,1,611,Chiisana Dragon! Momonosuke Arawaru,"Sep 8, 2013",7.5,208,"Luffy meets Momonosuke in the garbage dump of Block C. In a flashback, Momonosuke didn't want the candy Caesar gave out to the children and he got hungry so he ate a devil fruit which turned him into a dragon.",tt0388629
One Piece,1,612,Fubuki no Shitou: Mugiwara no Ichimi Tai Yukionna,"Sep 15, 2013",7.6,208,"Luffy and Momonosuke are still trying to get out of the garbage chute. Caesar is watching Monet fighting Zoro. Usopp, Brook and Kin'emon are trying to find the sea stone cuffs and Momonosuke.",tt0388629
One Piece,1,613,Ougi Sakuretsu! Zoro Saikyou no Ittou-ryuu!,"Sep 22, 2013",9.0,713,"Mocha is still running away with the candy, and the children are chasing her. Chopper, Nami, and Robin come to her and the children's aid. At the Biscuit Room, Zoro and Tashigi battle Monet.",tt0388629
One Piece,1,614,Tomodachi o Mamoru! Mocha Inochi-gake no Tousou,"Sep 29, 2013",7.8,218,"Luffy and Momonosuke manage to escape from the garbage chute and attack Caesar's subordinates, asking them where Caesar is. Mocha sacrifices herself and eats the candy.",tt0388629
One Piece,1,615,Chahige Hitsuu! Luffy Ikari no Ichigeki,"Oct 6, 2013",7.9,209,Zoro carries Tashigi away from the poisonous gas. Sanji and the G-5 marines continue to assist Chopper to vaccinate the children.,tt0388629
One Piece,1,616,Shougeki no Kecchaku! Smoker Tai Vergo!,"Oct 13, 2013",9.2,867,"Smoker continues his fight with Vergo. The Straw Hat Pirates, G-5 Marines and the children run from the gas and continue to head towards building R-66. Usopp stumbles over the surveillance room where some of Caesar's men open fire at him.",tt0388629
One Piece,1,617,Caesar Gekiha! Saikyou no Grizzly Magnum,"Oct 20, 2013",8.1,224,Vergo attempts to kill Law even though he is cut down. The Straw Hats continue their struggle to escape the poisonous gas.,tt0388629
One Piece,1,618,Shuurai! Dressrosa kara no Shikaku,"Oct 27, 2013",7.7,207,"Luffy defeats Caesar and sends him flying out of the facility. The Straw Hats, G-5, the children and Law made it to Building R-66 where they prepare to leave the building. Baby 5 and Buffalo attempt to rescue Caesar.",tt0388629
One Piece,1,619,Ooabare! Muteki no Franky Shougun,"Nov 3, 2013",7.8,208,Franky begins to attack the two Donquixote pirates who retaliated with Baby 5 turning into weapons and Buffalo launching her at their robot foe.,tt0388629
One Piece,1,620,Zettai Zetsumei! Punk Hazard Dai-Bakuhatsu,"Nov 10, 2013",7.9,219,The Straw Hats are still racing towards the exit of the collapsing lab when they felt the explosion of the SAD room and then saw Shinokuni on their trail.,tt0388629
One Piece,1,621,Caesar o Hokaku-seyo - General Canon Sakuretsu,"Nov 17, 2013",8.0,215,"General Franky puts up a good fight against Buffalo and Baby 5. He sends them flying away with a General Cannon, but the two refused to stay defeated despite their injuries.",tt0388629
